inline_count,external_count,onclick_count,onload_count,onchange_count,avg_inline_script_block,avg_external_script_block,avg_onclick_count,avg_onload_count,avg_onchange_count,avg_cyc_complexity,library_code_count,type
2,3,1,0,0,0,307.6666667,2652,0,3,0.666666667,2,alexa
9,27,2,0,0,0,93.5,4202,15,12,0.583333333,7,alexa
0,0.5,2,0,0,0,19,86,0,1,0,0,phish
1,1,1,0,0,0,0,0,1,0,0,0,phish
4,3,1,0,0,0,486,1313,1,1,1,1,phish
19,43.33333333,3,2,0,0,98.13636364,6494,17,22,0.636363636,14,alexa
4,6,2,0,0,0,228,2444,2,4,0.25,1,alexa
2,4,1,68,0,0,303.3333333,2381,1,3,0.333333333,1,alexa
1,0,1,0,0,0,0,0,0,0,0,0,phish
1,6,1,0,0,0,364,4733,2,4,0.25,1,alexa
0,0,1,0,0,0,0,0,0,0,0,0,phish
13,21.5,2,0,0,0,594.9444444,38728,6,18,0.666666667,12,alexa
1,6,1,0,0,0,47.33333333,528,3,3,0.666666667,2,alexa
0,0,1,0,0,0,0,0,0,0,0,0,phish
5,9,1,0,0,0,1770.333333,16129,0,3,1,3,alexa
5,3,1,0,0,0,20,76,0,2,1,2,phish
15,10,2,0,0,0,119.6666667,2381,4,6,0.666666667,4,alexa
12,19,2,2,0,0,274.0769231,21190,5,13,0.692307692,9,alexa
5,3,1,0,1,0,42,525,2,1,0,0,phish
2,5,1,2,0,0,604,11092,2,3,0.666666667,2,alexa
1,3,1,0,0,0,521,1782,2,1,1,1,alexa
0,0,1,0,0,0,0,0,0,0,0,0,phish
1,5,2,0,0,0,68,1635,4,1,1,1,alexa
3,1,1,0,0,0,0,0,1,0,0,0,alexa
5,10.5,2,0,0,0,153.8571429,3500,3,7,0.857142857,6,alexa
4,5,2,0,0,0,310.5,1927,3,2,1,2,alexa
1,0,1,0,0,0,0,0,0,0,0,0,alexa
26,7,2,0,0,0,436,7623,0,6,1,6,alexa
0,0,2,0,0,0,0,0,0,0,0,0,phish
5,23.5,2,0,0,0,63.94117647,3151,7,17,0.235294118,4,alexa
7,14,2,0,0,0,95,2692,6,9,0.555555556,5,alexa
1,18,1,0,0,0,261.6363636,8377,7,11,1,11,alexa
22,10,2,0,0,0,238.6666667,2349,7,3,1,3,alexa
11,18.5,2,0,0,0,480.7142857,13645,9,7,0.857142857,6,alexa
11,1,1,0,0,0,11,129,0,1,0,0,alexa
0,9.5,2,0,0,0,152,2396,4,6,0.166666667,1,alexa
9,13,1,12,0,0,486.0833333,17072,1,12,0.5,6,alexa
10,19.5,2,1,0,0,685.2,35639,5,15,0.866666667,13,alexa
2,0,1,1,0,0,0,0,0,0,0,0,phish
24,18,2,0,0,0,1241.4,18459,7,5,1,5,alexa
7,7,1,0,0,0,368.75,4802,2,4,0.75,3,alexa
24,40,1,0,7,0,479.4545455,24699,11,22,0.818181818,18,alexa
14,12,2,14,0,0,146.9090909,6409,1,11,0.363636364,4,alexa
10,17,1,4,0,0,2824,15361,1,2,1,2,alexa
9,14.5,2,0,0,0,988.7272727,40869,3,11,0.818181818,9,alexa
1,2,1,0,0,0,317.5,2342,0,2,1,2,alexa
2,8,1,10,0,0,193.3333333,2022,5,3,0.666666667,2,alexa
12,8,2,1,0,0,312.5,2974,4,4,1,4,alexa
16,14,2,0,0,0,516.7777778,13457,5,9,0.666666667,6,alexa
9,5,1,1,0,0,299,4930,1,4,1,4,alexa
1,4,1,0,0,0,60,206,3,1,1,1,phish
1,3,1,0,0,0,0,1,2,1,1,1,alexa
12,14,2,4,0,0,397.7142857,7541,7,7,0.857142857,6,alexa
10,2,1,0,0,0,566,2197,1,1,1,1,phish
0,4,1,2,0,0,61,805,1,3,0.666666667,2,phish
10,0,1,1,0,0,0,0,0,0,0,0,phish
1,6,1,0,0,0,104,882,4,2,0,0,alexa
6,4,2,0,0,0,0,0,0,0,0,0,phish
1,1,1,0,0,0,521,1782,0,1,1,1,alexa
4,8,2,6,0,0,246,2583,0,4,0.75,3,alexa
0,0,1,2,0,0,0,0,0,0,0,0,phish
34,12.5,2,1,0,0,450.125,10761,4,8,0.625,5,alexa
9,10,1,1,5,0,474.6666667,3321,2,3,1,3,alexa
42,22,2,0,0,0,156.25,6555,6,16,0.6875,11,alexa
0,0,1,0,0,0,0,0,0,0,0,0,phish
2,12,2,0,0,0,800.0909091,33045,2,11,0.727272727,8,alexa
2,0,1,0,0,0,0,0,0,0,0,0,phish
37,38,2,22,0,0,253.9642857,22383,9,28,0.428571429,12,alexa
5,11,2,1,0,0,404.25,6336,3,8,0.75,6,alexa
2,4,1,0,0,0,479.6666667,2717,1,3,1,3,phish
2,1,1,0,0,0,521,1782,0,1,1,1,alexa
6,11,1,1,0,0,46.28571429,3327,4,7,0.285714286,2,alexa
4,12,2,17,0,0,1167.571429,22834,5,7,0.857142857,6,alexa
5,19,1,3,0,0,228.6923077,11419,6,13,0.307692308,4,alexa
16,23,2,0,0,0,660.1875,29265,8,16,1,16,alexa
17,13,1,1,0,0,150.7777778,8979,4,9,1,9,alexa
6,6,1,0,0,0,0,0,5,0,0,0,alexa
6,24,1,0,1,0,489.3333333,25330,7,15,0.933333333,14,alexa
1,3,1,0,0,0,30,467,2,1,0,0,alexa
0,2,1,0,0,0,0,0,2,0,0,0,alexa
2,14,2,0,0,0,51.55555556,1417,4,9,0.555555556,5,alexa
0,0,1,0,0,0,0,0,0,0,0,0,phish
6,20,2,0,0,0,161.9090909,6557,9,11,0.454545455,5,alexa
9,5.5,2,0,0,0,589.8571429,12441,0,7,1,7,alexa
5,22,1,0,0,0,434.5833333,27464,9,12,0.916666667,11,alexa
0,1,1,0,0,0,0,0,1,0,0,0,phish
7,8,1,0,0,0,43.66666667,427,2,6,0.333333333,2,phish
1,5,2,0,0,0,98.66666667,467,2,3,0.666666667,2,alexa
1,0,1,0,0,0,0,0,0,0,0,0,phish
2,5,2,0,0,0,294.6666667,2410,2,3,1,3,alexa
11,39,2,0,0,0,699.2941176,32775,21,17,0.705882353,12,alexa
2,13,2,0,0,0,102.25,2294,8,4,1,4,alexa
7,21,1,2,0,0,324.4545455,12450,8,11,0.636363636,7,alexa
4,3,1,0,0,0,521,1782,2,1,1,1,phish
33,6,1,0,0,0,731.6666667,7678,3,3,0.333333333,1,alexa
0,0,1,0,0,0,0,0,0,0,0,0,phish
5.333333333,14.66666667,3,0,0,0,383.4285714,23742,9,14,0.857142857,12,alexa
5,3,1,0,0,0,2544,15952,0,3,0,0,phish
1,1,1,0,0,0,0,0,1,0,0,0,alexa
1,3,1,0,0,0,52,156,1,1,0,0,phish
2,6,1,0,0,0,478.2,8595,1,5,1,5,alexa
4,10,1,0,0,0,244,5311,3,7,0.428571429,3,alexa
3,21,1,0,0,0,492.9230769,17850,7,13,0.384615385,5,alexa
2,3,1,0,0,0,796.3333333,5021,0,3,1,3,phish
2,11,2,9,0,0,83.375,2834,3,8,0,0,alexa
10,13,2,0,0,0,1542.875,20843,4,8,0.5,4,alexa
1,0,1,0,0,0,0,0,0,0,0,0,phish
5,34,1,0,0,0,176.08,10284,8,25,0.92,23,alexa
8,8,2,2,0,0,730.8,11772,3,5,1,5,alexa
12,20,1,2,0,0,138.5384615,9577,7,13,0.923076923,12,alexa
10,25.5,2,11,0,0,523.1578947,31988,7,19,0.947368421,18,alexa
0,0,1,0,0,0,0,0,0,0,0,0,phish
0,1,1,0,0,0,75,142,0,1,1,1,phish
8,7,1,0,0,0,1604.714286,33112,0,7,1,7,alexa
5,18,1,0,0,0,140.3333333,3465,12,6,0.5,3,alexa
3,8,1,0,2,0,269.8333333,3652,1,6,1,6,alexa
26,31.5,2,0,0,0,111.3076923,11251,9,26,0.538461538,14,alexa
16,36,1,29,0,0,141.5882353,8005,19,17,0.941176471,16,alexa
5,5,1,2,0,0,521,1782,4,1,1,1,alexa
0,0,1,0,0,0,0,0,0,0,0,0,phish
1,4,1,0,0,0,38,188,2,2,0.5,1,phish
15,8,1,1,0,0,552.8333333,13057,1,6,1,6,phish
4,13.5,2,0,0,0,110.5714286,2311,4,7,0.714285714,5,alexa
17,24,2,5,0,0,271.4285714,21932,2,21,0.904761905,19,alexa
4,10,2,1,0,0,723.4,16059,5,5,0.8,4,alexa
3,6,2,1,0,0,782.5,7007,4,2,1,2,alexa
1,2,1,0,0,0,93,710,1,1,1,1,phish
7,10,1,0,0,0,1703.142857,26820,2,7,0.857142857,6,alexa
4,24,1,0,0,0,75.6,5768,13,10,0.6,6,phish
3,2,1,0,0,0,0,0,0,0,0,0,phish
9,36.5,2,0,0,0,432.8,20390,21,15,0.533333333,8,alexa
4,7,1,30,0,0,1126.666667,22122,1,6,0.833333333,5,alexa
34,26.66666667,3,139,0,0,285.0526316,18470,8,19,0.526315789,10,alexa
8,24,2,5,2,0,379.4545455,15405,12,11,0.545454545,6,alexa
2,1,1,0,1,0,19,68,0,1,0,0,alexa
0,0,1,1,0,0,0,0,0,0,0,0,phish
0,0,1,0,0,0,0,0,0,0,0,0,alexa
0,6,1,1,0,0,17,228,4,2,0,0,phish
12.5,14,2,0,1,0,811,28830,5,9,1,9,alexa
2,19.33333333,3,1.333333333,1,0,329.1,14851,11,10,0.8,8,alexa
2,1,1,0,0,0,181,426,0,1,1,1,phish
26,18,2,0,0,0,250.25,10981,6,12,0.75,9,alexa
3,3,1,0,0,0,27,275,0,3,0.333333333,1,phish
3,4,1,0,0,0,53,1383,2,2,0.5,1,phish
6,5,1,0,0,0,707.6666667,6777,2,3,1,3,alexa
0.5,1,2,0,0,0,0,0,0,0,0,0,phish
3,9,1,0,1,0,331.7142857,5975,2,7,0.857142857,6,alexa
6,3,1,23,1,0,25.66666667,303,0,3,0.333333333,1,phish
4,10,1,3,0,0,167.25,5340,2,8,0.625,5,alexa
3,4,1,0,2,0,481.3333333,3351,0,3,1,3,alexa
3,4,1,0,0,2,263.5,2062,2,2,0.5,1,alexa
21,52,1,0,0,0,232.5681818,39128,8,44,0.568181818,25,alexa
3,5,2,0,0,0,213,2076,2,3,1,3,alexa
12,28.5,2,0.5,0,0,1525.555556,81465,8,18,0.611111111,11,alexa
2,6,1,0,0,0,210,2097,3,3,0.333333333,1,alexa
1,16,1,0,0,0,388.375,12912,7,8,0.875,7,alexa
6,7,1,0,0,0,3409.6,100128,1,5,1,5,alexa
6,4,1,0,1,0,486.25,5103,0,4,1,4,alexa
3,18,1,0,0,0,69.57142857,2888,4,14,0.214285714,3,alexa
1,4,1,0,0,0,495.6666667,4832,1,3,1,3,alexa
19,16,2,41,2,1,256.7272727,7593,5,11,0.545454545,6,alexa
8,12,2,0,0,0,461.2857143,23827,5,7,1,7,alexa
21,58,1,14,0,0,265.0810811,40135,13,37,0.756756757,28,alexa
7,11,1,0,0,0,1156,19260,4,7,1,7,alexa
0,1,1,0,0,0,55,110,0,1,0,0,phish
8,15,1,11,5,0,423.7142857,8357,4,7,1,7,alexa
1,3,1,0,0,0,292,3438,1,2,0.5,1,alexa
4,12,2,0,0,0,75.25,1745,4,8,0.75,6,alexa
1,0,1,0,0,0,0,0,0,0,0,0,alexa
4,3,1,1,0,0,75,540,1,2,0,0,phish
9,11,1,1,0,0,20.33333333,290,1,3,0.333333333,1,alexa
9,17,1,0,0,0,107,3763,6,11,0.818181818,9,alexa
28,25,1,0,0,0,401.7333333,18420,10,15,0.6,9,alexa
23,7,2,8,0,0,874,5520,3,2,1,2,phish
15,25,11,64.90909091,0,2,363.6875,24261,7,16,0.5,8,alexa
15,11,1,3,0,0,395.7142857,8615,2,7,1,7,phish
4,3.333333333,3,0,0,0,300,2474,2,3,0.333333333,1,phish
4,9,1,0,1,0,912.7142857,20099,2,7,1,7,alexa
6,13,1,0,0,0,496.2222222,7889,4,9,1,9,alexa
9,60,2,0,0,0,661.8947368,178192,3,57,1,57,phish
4,2,1,0,0,0,3,10,1,1,0,0,alexa
1,1,2,0,0,0,0,0,0,0,0,0,alexa
10,18,2,0,1,0,279.6428571,13200,6,14,0.642857143,9,alexa
15,21,2,0,0,0,458.5882353,21999,4,17,0.647058824,11,alexa
6,20,2,1,0,0,1513.823529,91269,4,17,1,17,alexa
8,12,2,0,1,0,232.8,6562,2,10,0.8,8,alexa
30,21.66666667,3,1,0,0,293.3125,12338,7,16,0.75,12,alexa
11.25,3.25,4,279.75,97.5,0,1053,12634,1,4,1,4,phish
7,18,2,16,0,0,388.6666667,16425,2,15,0.6,9,alexa
3,15,2,3,0,0,114,4509,7,8,0.25,2,alexa
1,4,1,0,0,0,60,206,3,1,1,1,phish
20,7,1,0,0,0,2266.5,39875,1,6,1,6,alexa
23,13,2,2,0,0,241,5148,4,9,0.333333333,3,alexa
5,3,1,0,0,0,0,0,3,0,0,0,alexa
1,16,1,0,0,0,111.8571429,8382,6,7,0.428571429,3,alexa
4,3.5,2,6,0,0,803.6666667,7542,1,3,0.666666667,2,alexa
11,29,4,0,0,0,685.6875,35359,12,16,0.8125,13,alexa
15,19,1,1,0,0,354.2,12802,7,10,0.5,5,alexa
1,0,1,1,0,0,0,0,0,0,0,0,phish
1,1,1,0,0,0,0,0,1,0,0,0,phish
7,3,2,0,0,0,464,3541,1,3,1,3,alexa
4,21,1,6,0,0,130,4926,13,8,0.125,1,phish
24,20,1,0,0,0,538.9090909,15654,2,11,0.818181818,9,alexa
13,21,1,0,2,0,578.75,21305,8,12,0.75,9,alexa
0,0,1,0,0,0,0,0,0,0,0,0,phish
10,2.5,2,1,2,0,884,7412,1,2,1,2,phish
1,8,1,0,0,0,277,2722,5,3,1,3,alexa
2,5,1,0,0,0,1728.2,37573,1,5,1,5,alexa
17,16,2,0,0,0,862,54422,1,16,1,16,alexa
1,2,1,0,0,0,0,0,2,0,0,0,alexa
1,0,1,0,0,0,0,0,0,0,0,0,phish
1,4,1,0,0,0,60,206,3,1,1,1,phish
1,1,1,0,0,0,0,0,1,0,0,0,phish
19,19,2,4,0,0,328.1764706,17461,3,17,0.470588235,8,alexa
14,23,1,0,0,0,96.14285714,6961,9,14,0.571428571,8,alexa
1,1,1,0,0,0,0,0,1,0,0,0,phish
2,10,2,0,0,0,459.25,16355,1,8,1,8,alexa
51,60,2,0,0,40,56.21428571,8842,8,42,0.69047619,29,alexa
3,6,1,0,0,0,362.6666667,4649,3,3,1,3,alexa
10,15,2,2,0,0,550.7857143,21936,4,14,0.857142857,12,alexa
1,4,1,0,0,0,66.66666667,682,1,3,1,3,alexa
11,14,2,1,0,0,185.2,6575,3,10,0.6,6,alexa
4,6,2,0,0,0,278,8637,2,4,1,4,alexa
5,17,1,0,0,0,213.1666667,9063,5,12,0.583333333,7,alexa
3,4,1,0,0,0,168.6666667,1794,1,3,0.666666667,2,phish
21,13,2,0,0,0,110.4285714,2021,6,7,1,7,alexa
2,1,1,0,0,0,181,426,0,1,1,1,phish
0,0,1,0,0,0,0,0,0,0,0,0,alexa
2,2,1,0,0,0,0,0,2,0,0,0,alexa
2,1,1,1,0,0,80,166,0,1,1,1,phish
15,5,1,1,2,0,493.75,8923,1,4,0.75,3,phish
1,0,1,0,0,0,0,0,0,0,0,0,phish
10,33,2,0,0,0,372.1818182,31736,13,22,0.772727273,17,alexa
4,7,2,0,0,0,361.6666667,3452,0,3,1,3,alexa
11,20.8,5,0,0,0,303.7333333,21422,6,15,0.666666667,10,alexa
4,9,1,15,1,0,813.25,21852,1,8,0.875,7,alexa
1,4,1,0,0,0,11.75,104,0,4,0.5,2,alexa
4,8,1,0,0,0,1046.5,18722,2,6,0.833333333,5,alexa
2,1,1,0,0,0,181,426,0,1,1,1,phish
0,2,1,1,1,0,0,0,0,0,0,0,phish
0,3,2,0,0,0,207,387,2,1,1,1,phish
1,1,1,0,0,0,0,0,1,0,0,0,phish
1,18.5,2,6,0,0,138.6,5786,4,5,0.6,3,phish
5,12,1,0,3,0,413.75,9469,4,8,1,8,alexa
27,16,1,0,0,0,680.7142857,27925,2,14,0.857142857,12,alexa
1,3,1,4,0,0,521,1782,2,1,1,1,alexa
9,4,1,0,0,0,181,1871,1,3,1,3,alexa
1,7.5,2,0,0,0,56.9,1893,5,10,0.3,3,phish
3,6.5,2,0,0,0,125.2,1902,2,5,0.6,3,alexa
5,5,2,1,0,0,40,174,4,1,0,0,alexa
0,0,1,0,0,0,0,0,0,0,0,0,alexa
8,7,1,6,0,0,483.2,12112,2,5,0.8,4,alexa
5,16,2,1,0,0,450.1818182,15031,5,11,0.727272727,8,alexa
15,19.5,2,0,0,0,617.6363636,21558,8,11,0.818181818,9,alexa
11,17,1,0,1,0,68,1798,10,7,0.571428571,4,phish
3,8,1,3,0,0,1685.8,32515,2,5,0.8,4,phish
2,6,2,0,0,0,303.6666667,2400,3,3,0.666666667,2,alexa
0,5,1,0,0,0,195.25,2313,1,4,0.75,3,phish
1,4,1,0,0,0,60,206,3,1,1,1,phish
1,10,2,0,0,0,62.25,842,6,4,0.25,1,alexa
7,6,1,0,0,0,1070.333333,10849,3,3,1,3,alexa
5,10,2,0,0,0,137.625,3190,3,8,0.5,4,alexa
7,17.5,2,0,0,0,421,13425,7,11,0.545454545,6,phish
18,34,2,0,0,0,287.2727273,18648,12,22,0.772727273,17,alexa
11,9,1,0,0,0,633.6666667,4359,6,3,0.666666667,2,phish
15,21,1,0,0,0,105.1111111,3265,11,9,0.666666667,6,alexa
0,2,1,1,1,0,0,0,0,0,0,0,phish
21,14,3,1,0,0,960.7272727,35354,1,11,0.727272727,8,alexa
7,35.6,5,0.4,0,0,337.7272727,31230,14,22,0.272727273,6,alexa
6,1,1,29,0,0,0,0,1,0,0,0,phish
0,6,2,0,0,0,169.5,1197,4,2,1,2,alexa
0,0,1,0,0,0,0,0,0,0,0,0,phish
1,0,2,0,0,0,0,0,0,0,0,0,phish
1,0,1,0,0,0,0,0,0,0,0,0,phish
21,19.5,2,0,0,0,483.7647059,17240,8,17,0.764705882,13,alexa
15,22,1,1,0,0,551.8571429,22491,7,14,1,14,alexa
27,22,1,2,0,1,2227.166667,121566,8,6,1,6,alexa
12,37.5,2,0,0,0,417.0952381,40169,18,21,0.619047619,13,phish
10,16.5,2,0,0,0,140.9090909,4735,6,11,0.727272727,8,alexa
15,8.5,2,1,0,0,588.2857143,10166,3,7,0.857142857,6,alexa
8,14,2,0,0,0,108.8571429,1823,5,7,0.285714286,2,alexa
1,0,1,0,0,0,0,0,0,0,0,0,phish
0,0,1,0,0,0,0,0,0,0,0,0,phish
0,6,2,1,0,0,390,4368,1,5,0.6,3,phish
4,12,1,0,0,0,389.875,9529,4,8,0.875,7,alexa
2,5,1,0,0,0,97,506,3,1,1,1,phish
3,3,2,0.5,0,0,292.5,1946,1,2,1,2,alexa
14,20,2,1,1,0,299.3636364,7823,8,11,0.818181818,9,alexa
3,9,2,0,0,0,1824.5,61332,1,10,0.8,8,alexa
4,10,2,0,0,0,206.6666667,2675,7,3,0.666666667,2,alexa
2,10,1,0,0,0,333.4285714,8328,2,7,0.571428571,4,alexa
6,14,1,0,0,0,161.7,3618,4,10,0.9,9,alexa
16,29,1,0,0,0,310.5,22174,5,24,0.625,15,alexa
1,0,1,0,0,0,0,0,0,0,0,0,phish
0,0,1,0,0,0,0,0,0,0,0,0,phish
1,1,1,1,0,0,181,426,0,1,1,1,phish
3,7,2,1,0,0,7.25,155,3,4,0.5,2,alexa
15.2,11.2,5,0,0,0,3285,8418,3,2,1,2,phish
1,7,1,1,0,0,968.2,12352,1,5,1,5,alexa
91,17,2,0,0,1,585.3571429,20236,4,14,1,14,alexa
1,2,1,0,0,0,896,2329,1,1,1,1,alexa
0,0,1,0,0,0,0,0,0,0,0,0,phish
10,2,2,0,0,0,896,2329,1,1,1,1,phish
11,9,1,7,0,0,691.5,10769,2,4,1,4,alexa
12,17,2,0,0,0,211.3333333,5767,8,9,0.555555556,5,alexa
6,8.5,2,0,0,0,220,3761,2,7,0.857142857,6,alexa
1,0,1,0,0,0,0,0,0,0,0,0,phish
5,5,1,0,0,0,0,0,1,0,0,0,alexa
1,19.5,2,0,0,0,485.3571429,32852,5,14,0.714285714,10,alexa
15,38.5,2,0,1,1,443.173913,29550,13,23,0.695652174,16,alexa
0,0,1,0,0,0,0,0,0,0,0,0,alexa
4,8,1,0,0,0,63.4,1068,3,5,0.8,4,alexa
23,17.5,2,0,0,0,715.0909091,22578,7,11,0.545454545,6,alexa
10,1.5,2,1,2,0,884.5,7425,1,2,1,2,alexa
5,3,1,0,0,0,20,76,0,2,1,2,phish
1,3,1,0,0,0,0,0,3,0,0,0,phish
28,26.66666667,3,1,0,0,474.8125,22498,10,16,0.9375,15,alexa
1,1,1,0,0,0,181,426,0,1,1,1,phish
4,9,1,0,0,0,173.5,2456,5,4,0.75,3,alexa
34,18.5,2,6,0,0,630.6666667,32857,4,15,0.666666667,10,alexa
1,0,2,0,1,0,0,0,0,0,0,0,phish
28,45,2,0,5,0,552.1176471,54791,6,34,0.794117647,27,alexa
13,29,2,0,1,0,339,22029,8,20,0.7,14,alexa
5,2,1,0,0,0,880,6834,1,1,0,0,phish
3,32,2,0,17.5,0,112.7142857,4047,23,14,0.928571429,13,alexa
1,4,2,0,0,0,533.5,2909,2,2,0.5,1,alexa
5,10,1,0,0,0,993.1428571,14389,3,7,0.857142857,6,alexa
16,11,1,7,0,0,332.4285714,8565,2,7,0.428571429,3,alexa
0,1,1,0,0,0,16,65,0,1,0,0,alexa
10,25,2,0,0,0,67.35714286,2715,11,14,0.285714286,4,alexa
3,7,2,0,0,0,398.4,5240,3,5,0.8,4,alexa
7,30,2,1,0,0,211.3684211,10729,12,19,0.631578947,12,alexa
2,0,1,0,0,0,0,0,0,0,0,0,phish
8,16,2,0,0,0,141.8571429,3069,9,7,0.571428571,4,alexa
1,1,1,0,0,0,521,1782,0,1,1,1,alexa
0,2,1,1,1,0,0,0,0,0,0,0,phish
8,8,2,0,0,0,912.4285714,17099,2,7,1,7,alexa
27,21,2,1,0,0,558,28598,3,17,0.529411765,9,alexa
21,26,1,0,0,0,572.65,30550,5,20,0.75,15,alexa
6,8,1,113,0,0,139.4,2495,3,5,1,5,alexa
19,56,2,3,0,0,187.3928571,27094,28,28,0.75,21,phish
10,5,1,0,0,0,0,0,0,0,0,0,phish
7,6,1,6,0,0,197.3333333,2046,3,3,0.333333333,1,alexa
11,19,1,1,0,0,62.06666667,2931,3,15,1,15,alexa
6,14,1,1,0,0,144.2222222,4659,5,9,0.222222222,2,alexa
39,19,2,0,0,0,188.6428571,5963,7,14,0.714285714,10,phish
1,0,1,1001,0,0,0,0,0,0,0,0,alexa
9,14,2,7,0,0,228.3076923,8906,2,13,0.538461538,7,alexa
1,4,2,0,0,0,60,206,3,1,1,1,phish
1,4,2,0,0,0,60,206,3,1,1,1,phish
5,3,1,0,0,0,2544,15952,0,3,0,0,phish
1,1,1,0,0,0,0,0,1,0,0,0,phish
8,26.5,2,0,0,0,558.3333333,53932,4,21,0.857142857,18,alexa
5,6,2,0,0,1,170.8333333,3034,1,6,0.5,3,alexa
7,9,1,0,0,0,48.14285714,907,2,7,0.857142857,6,alexa
7,22,1,2,2,0,269.3,8962,11,10,0.6,6,alexa
7,18,1,2,0,0,159.4545455,6640,7,11,0.363636364,4,alexa
4,7,1,0,0,0,207.4,4456,2,5,1,5,alexa
46,33,2,3,0,0,372.1111111,21211,10,18,0.888888889,16,alexa
9,21,2,0,2,0,250.2666667,9973,4,15,0.8,12,alexa
9,3,2,2,0,0,620.3333333,6735,1,3,1,3,phish
1,0,1,0,0,0,0,0,0,0,0,0,phish
1,0,1,0,0,0,0,0,0,0,0,0,phish
2,3,1,0,0,0,2,5,2,1,0,0,alexa
7,12,1,0,4,0,969.1428571,18471,2,7,0.714285714,5,alexa
38,50,1,4,0,0,446.96,26568,25,25,0.52,13,alexa
1,0,1,0,0,0,0,0,0,0,0,0,phish
1,14,2,1,0,0,17.6,365,9,5,0,0,alexa
0,0,1,0,0,0,0,0,0,0,0,0,alexa
0,0,1,0,0,0,0,0,0,0,0,0,phish
3,3,1,0,0,0,771,6924,0,3,0.666666667,2,alexa
22,5,1,7,0,0,936.5,5854,2,2,1,2,phish
11,18,1,0,0,0,340.6428571,12532,4,14,0.714285714,10,alexa
3,8.5,2,0,0,0,441.8333333,8016,3,6,0.666666667,4,alexa
9,17.5,2,0,0,0,399.2,13726,8,10,1,10,alexa
0,0,1,1,0,0,0,0,0,0,0,0,phish
10,12,2,0,0,0,792.5714286,15477,5,7,0.571428571,4,alexa
2,1,1,0,0,0,0,0,1,0,0,0,alexa
7,10,1,0,0,0,665.1111111,20078,1,9,0.444444444,4,alexa
10,15,2,0,2,0,266.875,5456,4,8,0.875,7,alexa
6,11,4,108,0,0,208.2,2878,6,5,0.6,3,alexa
11,37,1,0,0,0,180.7058824,10235,19,17,0.705882353,12,alexa
0,1,1,0,0,0,0,0,1,0,0,0,phish
1,2,1,0,0,0,521,1782,0,1,1,1,alexa
10,7,1,0,0,0,299,2027,5,2,1,2,alexa
3,19,1,8,0,0,113.8,3082,4,10,1,10,alexa
4,6,2,0,1,0,601,9648,1,5,1,5,alexa
21,39.5,2,0,2,0,342.8636364,24873,18,22,0.681818182,15,alexa
43,38.5,2,0,0,0,354.2333333,35360,7,30,0.833333333,25,alexa
2,2,2,0,0,0,577,4934,0,2,1,2,alexa
8,11,1,1,0,0,1488.2,39867,1,10,1,10,alexa
3,5,2,0,0,0,88,1773,1,4,0,0,alexa
1,3,1,0,0,0,52,156,1,1,0,0,phish
4,9,2,1,0,0,941.1111111,27350,1,9,0.888888889,8,alexa
23,47,2,1,1,0,393.5416667,31319,20,24,0.875,21,alexa
28,28,1,0,0,0,96.76470588,5821,10,17,0.705882353,12,alexa
29,18,2,1,0,0,138.4,4677,7,10,0.8,8,alexa
6,5,1,0,0,0,170,2084,1,4,0.5,2,alexa
16.5,17.5,2,0,0,0,516.0769231,21340,5,13,0.769230769,10,alexa
5,8,2,0,0,0,238,5139,1,7,0.714285714,5,alexa
15,26.5,2,1,0,0,443.2105263,22638,8,19,0.736842105,14,alexa
0,0,1,0,0,0,0,0,0,0,0,0,phish
4,6,1,0,0,0,197.6666667,1945,3,3,0.666666667,2,alexa
38,49,1,0,9,0,432.3,37408,8,30,0.8,24,alexa
1,1,1,0,0,0,2278,6431,0,1,1,1,alexa
10,11,1,0,6,0,491.25,5133,0,4,1,4,alexa
6,19,2,0,0,0,222.2,9351,4,15,0.6,9,alexa
3,8,1,0,0,0,183.4,2693,2,5,0.4,2,alexa
1,1,1,0,0,0,20,69,0,1,0,0,alexa
19,15,1,74,0,1,353,5317,4,11,0.454545455,5,alexa
8,12.5,2,1,1,0,454.25,14453,1,12,0.833333333,10,alexa
10,2.5,2,1,2,0,882.5,7356,1,2,1,2,alexa
6,9,1,0,1,0,902.375,19896,1,8,1,8,alexa
13,11.5,2,0,0,0,443.4,6579,6,5,0.8,4,alexa
0,2,1,1,1,0,0,0,0,0,0,0,phish
10,17,2,4,1,0,233.4166667,6633,3,12,0.666666667,8,alexa
14,17,1,1,3,0,335.375,7105,7,8,0.875,7,alexa
9,17,1,0,2,0,258.9,6188,4,10,1,10,alexa
21,34,2,0,0,0,310.72,24298,9,25,0.84,21,alexa
3,9,2,0,0,0,177,2415,5,4,0.25,1,alexa
2,1,1,0,0,0,181,426,0,1,1,1,phish
9,3,1,0,0,0,86,930,1,1,1,1,alexa
4,9,1,0,0,0,265.5,5480,3,6,0.333333333,2,alexa
2,1,1,0,0,0,896,2329,0,1,1,1,alexa
1,5,1,14,0,0,269,1882,3,2,0.5,1,alexa
1,2,1,1,0,0,81,399,1,1,0,0,phish
1,4,1,0,0,0,60,206,3,1,1,1,phish
1,1,1,0,0,0,3090,11593,0,1,1,1,phish
11,22,1,0,4,0,578.3333333,25512,2,15,0.666666667,10,alexa
